,track_uri,artist_uri,genres
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,french psychedelic
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,french shoegaze
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,indie garage rock
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,indie rock
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,neo-psychedelic
996,1c2LdNIFXH6jQvpi5qq8sQ,1S0vL284jxZYKtZQ2jsQ2X,shiver pop
997,6wcH55rRnYJ8Zk3T1comu3,0LyfQWJT6nXafLPZqxe9Of,
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,alternative rock
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,anti-folk
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,art pop
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,dream pop
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,indie rock
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,lo-fi
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,new jersey indie
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,noise pop
998,0IciIXnpjOymXbUozDSMTT,5hAhrnb0Ch4ODwWu4tsbpi,permanent wave
999,4TbnZFAoz6S5yXyEcymp3q,4uXWmtmigvDH9gyDa96XY3,brazilian experimental
1000,0xGSeBsG4V8Scc5YqpZQ66,4NgfOZCL9Ml67xzM0xzIvC,blues rock
1000,0xGSeBsG4V8Scc5YqpZQ66,4NgfOZCL9Ml67xzM0xzIvC,classic rock
1000,0xGSeBsG4V8Scc5YqpZQ66,4NgfOZCL9Ml67xzM0xzIvC,psychedelic rock
1000,0xGSeBsG4V8Scc5YqpZQ66,4NgfOZCL9Ml67xzM0xzIvC,rock
1001,40Pa7wCFSPRD5sOeExd5uo,6yzuBFtT6dK2aQMZJZtcB1,indie pop
1001,40Pa7wCFSPRD5sOeExd5uo,6yzuBFtT6dK2aQMZJZtcB1,indie rock
1001,40Pa7wCFSPRD5sOeExd5uo,6yzuBFtT6dK2aQMZJZtcB1,surf punk
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,alternative rock
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,art rock
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,melancholia
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,oxford indie
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,permanent wave
1002,0eZN5WsQfmNFICHuw59Zfz,4Z8W4fKeB5YxbusRsdQVPb,rock
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,adult standards
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,baroque pop
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,classic rock
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,psychedelic rock
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,rock
1003,2VQhc1Qo1pye020xrtOIVW,3oDbviiivRWhXwIE8hxkVV,sunshine pop
1004,1IaqAErlNQk5SlpIkmP1DC,6B7hlHWFBeEw2LGfcDM7OR,drum and bass
1004,1IaqAErlNQk5SlpIkmP1DC,6B7hlHWFBeEw2LGfcDM7OR,drumfunk
1004,1IaqAErlNQk5SlpIkmP1DC,6B7hlHWFBeEw2LGfcDM7OR,jungle
1004,1IaqAErlNQk5SlpIkmP1DC,6B7hlHWFBeEw2LGfcDM7OR,liquid funk
1004,1IaqAErlNQk5SlpIkmP1DC,6B7hlHWFBeEw2LGfcDM7OR,minimal dnb
1005,5cXVfj6h9ibAUm4vIN4nuX,4wyNyxs74Ux8UIDopNjIai,uk alternative pop
1006,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,hip hop
1006,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,lgbtq+ hip hop
1006,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,neo soul
1007,4nIJlx1YrkxNPogSUsNiBh,4QK3YJ6hzJdhJHE9q7kbVV,ambient
1007,4nIJlx1YrkxNPogSUsNiBh,4QK3YJ6hzJdhJHE9q7kbVV,compositional ambient
1007,4nIJlx1YrkxNPogSUsNiBh,4QK3YJ6hzJdhJHE9q7kbVV,drift
1007,4nIJlx1YrkxNPogSUsNiBh,4QK3YJ6hzJdhJHE9q7kbVV,drone
1007,4nIJlx1YrkxNPogSUsNiBh,4QK3YJ6hzJdhJHE9q7kbVV,post-rock
1008,58I8DhPRqfkoPY7l1cs0ZX,3XUgFwHXbyBHNuAfv7sWu3,bass house
1008,58I8DhPRqfkoPY7l1cs0ZX,3XUgFwHXbyBHNuAfv7sWu3,bassline
1008,58I8DhPRqfkoPY7l1cs0ZX,3XUgFwHXbyBHNuAfv7sWu3,speed garage
1008,58I8DhPRqfkoPY7l1cs0ZX,3XUgFwHXbyBHNuAfv7sWu3,uk garage
1009,4PqdOR9uAfyNp67P9k3bH2,3JDZy6EWo6V8yABANunf6V,indie garage rock
1010,6z1TKEurXotxsMGB0Kuuka,0qu422H5MOoQxGjd4IzHbS,alternative r&b
1010,6z1TKEurXotxsMGB0Kuuka,0qu422H5MOoQxGjd4IzHbS,art pop
1010,6z1TKEurXotxsMGB0Kuuka,0qu422H5MOoQxGjd4IzHbS,escape room
1010,6z1TKEurXotxsMGB0Kuuka,0qu422H5MOoQxGjd4IzHbS,experimental r&b
1011,401160izncPtca3CmX3dvM,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop
1011,401160izncPtca3CmX3dvM,2YZyLoL8N0Wb9xBt1NhZWg,hip hop
1011,401160izncPtca3CmX3dvM,2YZyLoL8N0Wb9xBt1NhZWg,rap
1011,401160izncPtca3CmX3dvM,2YZyLoL8N0Wb9xBt1NhZWg,west coast rap
1012,60rHtdmdUmEYLsIybME1tv,3K2Srho6NCF3o9MswGR76H,uk alternative hip hop
1013,3dG6tjetoR4GMmUGZUprLt,5K4W6rqBFWDnAN6FQUkS6x,chicago rap
1013,3dG6tjetoR4GMmUGZUprLt,5K4W6rqBFWDnAN6FQUkS6x,rap
1014,5C7HsStuFSND0wLgy0ALVK,5a0etAzO5V26gvlbmHzT9W,downtempo
1014,5C7HsStuFSND0wLgy0ALVK,5a0etAzO5V26gvlbmHzT9W,electronica
1014,5C7HsStuFSND0wLgy0ALVK,5a0etAzO5V26gvlbmHzT9W,microhouse
1015,1jPTKmJDrN9X9TqxvH5jC9,758sHPdw5FpB5ZM8f5MpXe,alternative hip hop
1015,1jPTKmJDrN9X9TqxvH5jC9,758sHPdw5FpB5ZM8f5MpXe,boom bap
