track_name,artist_name,album_name,release_date,length,popularity,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
Bolt,A$AP ANT,Lil Black Jean Jacket,2018-05-16,122112,0,0ALWPlLsTuEXux9mB1PFGu,0.436,0.933,0.359,7.34e-05,8,0.35,-15.136,1,0.293,129.986,4
Lune est l'autre,Vendredi sur Mer,Marée basse,2017-11-24,234212,0,6wstJG77DDlML5uTbFin0c,0.01,0.611,0.639,0.0064,11,0.111,-8.111,1,0.0347,127.959,4
Larme à gauche,Vendredi sur Mer,Marée basse,2017-11-24,178056,0,4Bgsgf2tXgjkRiHuk93qmJ,0.108,0.754,0.758,0.593,2,0.25,-8.626,0,0.0517,120.086,4
La femme à la peau bleue,Vendredi sur Mer,Marée basse,2017-11-24,207923,0,31Q2atkIO2Ei3UBkfnGILg,0.428,0.673,0.649,0.507,6,0.224,-5.045,0,0.0712,99.962,4
L'amour avec toi,Vendredi sur Mer,Marée basse,2017-11-24,194217,0,20OWUY4NzEYSO98J6nCp3y,0.32,0.804,0.555,1.85e-05,4,0.293,-7.845,0,0.0903,115.042,4
Les filles désir,Vendredi sur Mer,Marée basse,2017-11-24,197351,0,3Z5sEVbjLucs7rj3nuRppx,0.382,0.523,0.532,0.0825,3,0.0935,-8.0,0,0.0874,79.985,4
Les temps,Vendredi sur Mer,Marée basse,2017-11-24,183277,0,3sfhj3cnYgNewaD4ZIdLcO,0.0186,0.611,0.63,0.27,0,0.0864,-8.248,0,0.0458,114.14,4
Chapter 3 - Interlude,Harry Hudson,Yesterday's Tomorrow Night,2018-03-30,72562,20,0GTnoIlEfZBhm8d55MmsqY,0.766,0.532,0.33,0.0,9,0.614,-17.281,0,0.168,119.135,4
Desert Rose,Lolo Zouaï,Desert Rose,2018-05-02,264746,0,622qlNmaUa2ZhzUQKiNMDp,0.288,0.334,0.447,0.0,7,0.13,-6.325,0,0.0296,87.855,4
Talking Shit,Miles Davis,Everything's Beautiful,2016-05-27,189080,21,2kvssJgPAOAFR6ZAypoIwW,0.0242,0.788,0.677,0.00909,11,0.297,-8.074,1,0.167,93.035,4
Ghetto Walkin',Miles Davis,Everything's Beautiful,2016-05-27,222800,35,1b3DCnwkxeL75NdjEY7shK,0.457,0.535,0.729,0.000119,0,0.108,-9.513,1,0.0689,87.925,4
They Can't Hold Me Down (feat. Illa J),Miles Davis,Everything's Beautiful,2016-05-27,134066,24,5hGM3sbvHUS40bx2p6jhqU,0.169,0.748,0.593,0.0,7,0.0519,-12.063,1,0.374,87.981,4
Maiysha (So Long) (feat. Erykah Badu),Miles Davis,Everything's Beautiful,2016-05-27,449773,38,1q2Jzd23O49Crk91Rijl7Y,0.0266,0.704,0.481,0.0748,7,0.0829,-10.643,1,0.0323,118.787,4
Violets (feat. Phonte),Miles Davis,Everything's Beautiful,2016-05-27,203680,42,185ciwUe4FUDPG7VHFNzcv,0.205,0.785,0.624,0.0,7,0.107,-9.984,1,0.272,91.835,4
Little Church (feat. Hiatus Kaiyote) - Remix,Miles Davis,Everything's Beautiful,2016-05-27,395253,27,6bRXQqoKvQNEXSQUpm351h,0.755,0.257,0.14,0.442,2,0.088,-19.46,1,0.0379,92.319,4
Song for Selim (feat. KING),Miles Davis,Everything's Beautiful,2016-05-27,159626,19,2222P1FYURvSNS01HcyoFQ,0.518,0.479,0.291,0.227,9,0.0362,-14.717,1,0.0326,149.595,4
Milestones (feat. Georgia Anne Muldrow) - Remix,Miles Davis,Everything's Beautiful,2016-05-27,256653,17,2T5YaAdIQr5mG9qyiW5Zm9,0.183,0.648,0.6,0.1,11,0.142,-5.001,1,0.049,101.86,4
I'm Leaving You (feat. Ledisi & John Scofield),Miles Davis,Everything's Beautiful,2016-05-27,193626,18,4m6UKPkoGeSAuA2jRvo9hk,0.217,0.721,0.664,6.97e-06,11,0.0636,-8.356,0,0.383,91.987,4
Silence Is the Way (feat. Laura Mvula),Miles Davis,Everything's Beautiful,2016-05-27,317920,23,6dIOkY29AWodA9QyU4dxpx,0.209,0.567,0.285,0.0474,2,0.0961,-10.226,0,0.0523,183.93,4
Right On Brotha (feat. Stevie Wonder),Miles Davis,Everything's Beautiful,2016-05-27,300906,26,7G64vroEI7CDoKngYAzwE8,0.00281,0.673,0.594,0.582,0,0.116,-10.312,1,0.0418,115.992,4
Loverboy,Lomboy,A Nous Paris 2018,2018-02-02,233500,3,3rYKWzqjs07NoGLX2xzsJS,0.21,0.531,0.814,7.91e-05,3,0.358,-5.3,0,0.041,81.416,4
Evenfall,Dae Kim,Solace,2018-04-20,290124,0,5FxvcQCgnbyospRCoRiXOM,0.961,0.454,0.567,0.933,8,0.108,-9.619,1,0.0298,150.016,4
Obscure Dusk,Dae Kim,Solace,2018-04-20,337976,0,2fTD5M7bJ8r3N55oWJIhyl,0.471,0.506,0.623,0.925,2,0.0882,-7.414,1,0.0254,77.571,4
Sinusoidal Pirr,Dae Kim,Solace,2018-04-20,405704,0,5SzDIA3UzaWQN8DqCAC5QT,0.733,0.419,0.39,0.916,1,0.11,-10.157,1,0.03,139.993,4
Solemn Solace,Dae Kim,Solace,2018-04-20,312084,0,5drynqVNVmMWRK4AV93Az7,0.836,0.49,0.459,0.918,0,0.127,-9.608,1,0.0292,90.03,4
Nightfall,Dae Kim,Solace,2018-04-20,271426,0,7EfJRgK2OiEPXQfpQ5hqHZ,0.813,0.319,0.385,0.653,2,0.0787,-9.038,1,0.0297,109.337,4
Intermission I: Hætu,Dae Kim,Solace,2018-04-20,98725,0,5DOFQFSqwmkv7NOPa5ckyT,0.685,0.607,0.572,0.908,11,0.101,-8.8,1,0.0398,125.06,4
Ethereal Cosmos,Dae Kim,Solace,2018-04-20,301312,0,7ydJQgFuNZU6QKap1So8nn,0.904,0.449,0.35,0.958,1,0.0895,-11.193,1,0.0334,119.972,4
Andromedids,Dae Kim,Solace,2018-04-20,341884,0,3nYTCGe20W0PmbpNav4M6z,0.62,0.38,0.608,0.831,1,0.116,-7.174,1,0.0354,96.006,4
Cosmic Inflation,Dae Kim,Solace,2018-04-20,255418,0,0oQjNK7FnvStMAScsWYE1L,0.849,0.566,0.488,0.944,1,0.111,-10.564,1,0.0293,160.113,4
Intermission II: Arête,Dae Kim,Solace,2018-04-20,193683,0,20SmcQ27MTma1krEHAGfHW,0.994,0.243,0.133,0.93,1,0.13,-13.58,1,0.0424,119.424,5
Dawnfall,Dae Kim,Solace,2018-04-20,307712,0,1TZYnC2FTU7CThSuqdOVff,0.941,0.115,0.131,0.964,10,0.0988,-11.099,0,0.0374,59.062,4
Track 7,Skepta,Blacklisted,2012-12-16,152982,0,3InqG9DeQNhksph1rt5pbg,0.0886,0.616,0.707,2.58e-06,7,0.41,-6.652,1,0.362,130.144,4
Red Wine - From Swaecation,Rae Sremmurd,SR3MM,2018-05-04,148482,39,6exiH6TH874dCP0AelFi1U,0.859,0.697,0.441,1.34e-06,6,0.109,-7.517,1,0.0554,109.905,4
Cold World (feat. Earl Sweatshirt & Remy Banks),MellowHigh,MellowHigh,2013-10-31,287440,34,036X5f2KQy1v5Cm35I35SP,0.0366,0.414,0.808,0.0,7,0.283,-5.216,1,0.322,81.876,4
School (feat. Laze & Emir Hermono),A. Nayaka,Cadence Blue,2018-04-20,279374,0,4c7hq6xPkgsht5en8l1c5m,0.334,0.642,0.728,5.96e-06,7,0.438,-5.193,1,0.091,140.018,4
Grow On Me,A. Nayaka,Cadence Blue,2018-04-20,182375,0,3SPboyonnnsEhdUCEMMwH6,0.0585,0.659,0.596,4.99e-06,1,0.596,-6.717,0,0.206,170.973,4
"With You, With Me",A. Nayaka,Cadence Blue,2018-04-20,200697,0,4HFDqT5eYgwAfP6RDNHU0K,0.18,0.629,0.611,0.0,8,0.233,-6.028,1,0.0432,133.919,4
OG Noodles (Skit),A. Nayaka,Cadence Blue,2018-04-20,87500,0,6917TnckQ0YwaD6HAK4fZM,0.857,0.642,0.64,0.0,7,0.582,-13.051,0,0.841,116.635,5
Southside Anthem,A. Nayaka,Cadence Blue,2018-04-20,163000,0,1xC9ueE3Uec6YEkjZFwdRq,0.164,0.635,0.514,0.0,6,0.0866,-8.076,0,0.0634,130.272,4
S903 Interlude,A. Nayaka,Cadence Blue,2018-04-20,125874,0,7bcFoP5LY31euc192DZKb4,0.664,0.63,0.561,0.000194,3,0.11,-5.302,0,0.108,140.044,4
Harvey Dent,A. Nayaka,Cadence Blue,2018-04-20,225375,0,7avqatBtvReZEDKmypOGhk,0.555,0.61,0.486,1.91e-06,1,0.116,-9.03,0,0.0576,82.046,4
Places,A. Nayaka,Cadence Blue,2018-04-20,286500,0,412CeRPO2QIkyNNIv9qKXJ,0.61,0.806,0.889,0.0,11,0.0878,-4.599,1,0.13,94.053,4
Tropical (feat. SonaOne),A. Nayaka,Cadence Blue,2018-04-20,201750,0,2SyjdXfYIUpkH0HVnHCdeH,0.297,0.798,0.648,0.0,11,0.0902,-7.298,0,0.333,133.94,4
Chemical Reaction (feat. Ayub Jonn),A. Nayaka,Cadence Blue,2018-04-20,216291,0,1CH6uoi96qxdmQIBOaOKNB,0.597,0.505,0.756,7.17e-06,8,0.0931,-7.911,1,0.205,79.712,4
Blue Room (Skit),The Blue Room Boys,Cadence Blue,2018-04-20,32833,0,6FZEG3GKf1danR353hPJcv,0.34,0.396,0.346,0.0,3,0.143,-19.363,1,0.488,87.097,3
Live From The Blue Room (feat. The Blue Room Boys),A. Nayaka,Cadence Blue,2018-04-20,260750,0,3oU4XYlnBXY4uLKDpTBslc,0.293,0.81,0.5,1.01e-05,6,0.387,-8.619,1,0.266,90.01,4
Cadence Out,A. Nayaka,Cadence Blue,2018-04-20,447250,0,4SQTjw1VxsotFTZyoPnctm,0.817,0.343,0.406,0.000122,1,0.112,-9.985,1,0.0525,165.43,4
Samantha,Dave,Samantha,2017-01-27,220774,59,4YLzVD32aMH4qgSsSPtNbl,0.461,0.788,0.665,1.84e-05,6,0.103,-9.184,0,0.31,139.918,4
I Know You Know,Rusangano Family,I Know You Know,2017-06-16,262535,1,2rghErvp3qO7bUTzcTYK7b,0.0205,0.689,0.825,3.24e-06,1,0.345,-4.971,0,0.0947,139.949,4
Lights On,Rusangano Family,Let the Dead Bury the Dead,2016-04-08,204000,6,3BjYrIfEhCx0zeR5rw00CZ,0.314,0.679,0.844,2.53e-06,7,0.0798,-5.932,1,0.245,80.003,4
Like No Other,Fehdah,Like No Other,2017-08-11,375675,10,0B6M71Ll2k6nnhHqWWvuMr,0.111,0.625,0.462,6.54e-05,7,0.207,-8.741,1,0.11,114.824,4
If You Love Me,Jafaris,Velvet Cake EP,2017-04-21,195500,0,5P7tm7EBfiLTCz3r87dSYr,0.787,0.62,0.468,0.000224,7,0.197,-8.023,1,0.0473,80.058,4
Love Dies,Jafaris,Love Dies,2017-03-10,191727,0,4xtRZuSu4YtPwqSjTegC5t,0.562,0.707,0.552,0.0,5,0.135,-9.229,1,0.23,85.933,4
Roll Thru,Trè Samuels,Raspberry Wine,2017-08-13,250813,9,7tTRLYgqkHemlOb1Upk4FT,0.129,0.549,0.618,3.66e-06,8,0.0917,-7.597,0,0.219,84.213,4
What Still Remains,Oyinda,What Still Remains,2014-09-05,250586,10,7hSOaMsTROT2pEdmPCs5uV,0.154,0.552,0.506,0.0412,11,0.0763,-6.918,1,0.0563,80.15,4
Why Don't You,Cleo Sol,Why Don't You,2017-05-19,232258,43,64ka8E2PpNo4NxSCiRBj1H,0.333,0.512,0.594,0.105,0,0.057,-7.783,1,0.101,94.544,4
Bailar,Su Na,Unfold,2016-11-01,142777,11,4xLi59LCh5BLrHnEYuYNBN,0.654,0.572,0.524,0.0174,1,0.133,-9.561,0,0.0401,107.997,4
Waters (Blue Screens),DUVV,WITH YOU IN MIND,2017-08-25,209510,11,4GckMh9IKnlFV2TPsdb3LQ,0.396,0.494,0.502,0.00296,1,0.136,-9.589,0,0.193,92.118,4
She Hated Love Songs II,Tebi Rex,She Hated Love Songs II,2017-08-21,205479,8,6fXLqffK5o0qjwfITvPlYP,0.45,0.786,0.547,0.0,5,0.101,-7.129,1,0.0547,100.003,4
Tears Dry On Their Own,Amy Winehouse,Back To Black,2006-10-27,185186,60,6yLX8QnxlnEqZfs3YKCfjF,0.491,0.643,0.871,0.0,1,0.29,-2.734,0,0.118,121.569,4
Big Shot,Billy Joel,52nd Street,1978-10-13,243493,56,22wxe2Yc9JzihICXYLGAQ7,0.156,0.52,0.737,7.55e-06,0,0.0866,-11.715,1,0.0972,149.861,4
It Takes Time,Trippie Redd,A Love Letter To You,2017-05-14,282666,62,7022xokeCJFSeZxw2npVkn,0.371,0.845,0.304,0.0,10,0.112,-16.441,1,0.195,90.01,4
TEMPTATION,Joey Bada$$,ALL-AMERIKKKAN BADA$$,2017-04-07,244197,0,7L9g4cPfohScjJ8mGwLQWr,0.397,0.775,0.707,0.0,10,0.874,-5.339,0,0.152,104.979,4
I Get Around,2Pac,Strictly 4 My N.I.G.G.A.Z...,1993-02-16,259000,68,4voEoczU7Ijborps9XF1n3,0.156,0.846,0.416,9.34e-06,10,0.238,-13.767,0,0.118,96.188,4
Rigamortus,Kendrick Lamar,Section.80,2011-07-02,168591,1,2b3KgzISdjZVNPJJ1945nw,0.24,0.52,0.807,0.00257,2,0.199,-6.281,1,0.409,178.012,4
Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),1994-09-13,252746,78,2g8HN35AnVGIk7B8yMucww,0.43,0.78,0.575,0.0,9,0.143,-7.247,0,0.273,84.492,4
Icon,Jaden,SYRE,2017-11-17,220995,68,22nyEAEM29tcBRhukR089b,0.222,0.786,0.82,0.0,9,0.575,-5.093,0,0.232,119.982,4
OKRA,"Tyler, The Creator",OKRA,2018-03-30,151026,60,74ZovzRxHBvCq5yIwe8boh,0.0456,0.589,0.57,1.51e-06,1,0.137,-9.54,1,0.361,136.203,4
Mandem,Jay Prince,Late Summers,2017-06-02,167619,19,0ZS1FcKl78yamMT6VHn7WD,0.0156,0.743,0.82,0.000576,0,0.0994,-4.98,1,0.0429,126.018,4
Work It Out,Karizma,The Deadpool EP,2017-04-24,292536,0,1WLsZqeBPTh1Jq22oAOU06,0.0189,0.862,0.975,5.78e-05,8,0.307,-6.94,1,0.161,120.068,4
Eye 2 Eye,Huncho Jack,"Huncho Jack, Jack Huncho",2017-12-21,190678,52,4vwfOiyWxXeEdx4ejAJgdx,0.00122,0.818,0.65,0.0,2,0.104,-4.328,1,0.148,146.015,4
Brandy (You're a Fine Girl),Looking Glass,Looking Glass,1972,186826,72,2BY7ALEWdloFHgQZG6VMLA,0.396,0.716,0.625,1.97e-05,1,0.134,-11.369,0,0.0601,125.276,4
Seigfried,Frank Ocean,Blonde,2016-08-20,334570,65,1BViPjTT585XAhkUUrkts0,0.975,0.377,0.253,0.000259,4,0.101,-11.155,0,0.0387,125.403,3
Mango - Mountain Version,Choker,Peak,2017-05-06,172000,22,1ZZJy1QMmFs14VGVNukb9V,0.719,0.584,0.416,0.00899,4,0.44,-9.831,0,0.0436,119.961,4
The End Of Comedy,Drugdealer,The End Of Comedy,2016-09-09,151066,39,40PRp88YqFp5fM0MtG2j1N,0.903,0.545,0.3,0.0,3,0.179,-6.723,1,0.0312,112.938,4
I Was a Good Boy,aria,imstillhere,2017-10-26,93754,0,2hc3nz0rdN3lpOlhmK1Gqt,0.654,0.817,0.559,0.663,0,0.111,-13.793,1,0.4,115.867,4
White (feat. Frank Ocean),Odd Future,The OF Tape Vol. 2,2012-03-16,122933,62,2gEmgpnxseKEVRTwkSGopN,0.744,0.51,0.0671,0.0,3,0.166,-12.163,0,0.0689,106.017,3
Lean (feat. Hodgy & Domo Genesis),Odd Future,The OF Tape Vol. 2,2012-03-16,155026,34,0Qo2zx2lgI3o950aGXN7vg,0.103,0.679,0.536,2e-06,5,0.113,-11.239,0,0.199,127.059,4
Make It On Me (feat. Airliftz) (feat. Airliftz),NYK,Make It On Me (feat. Airliftz) (feat. Airliftz),2018-03-09,169655,11,0h2QMl6L3GnndSZmhQNMTs,0.113,0.807,0.52,1.56e-06,0,0.222,-7.218,1,0.129,145.039,4
Where I'm From,Digable Planets,Reachin' (A New Refutation Of Time And Space),1993-01-01,275342,54,1962ZwEY7WNQLcmYFn3eR9,0.188,0.876,0.42,0.00186,0,0.0668,-18.246,0,0.279,98.304,4
Use My Body,Mavis John,"Beach Diggin', Vol. 2",2014-07-07,268093,34,5gLnP39loLs3rCku2SQAqB,0.43,0.7,0.875,0.673,7,0.371,-9.092,1,0.0679,97.514,4
Hey Mister,Althea Forrest,"Beach Diggin', Vol. 2",2014-07-07,260173,17,6rznceWH8AAR16oQ37lZzg,0.0217,0.76,0.736,7.77e-06,4,0.121,-7.0,0,0.0323,107.164,4
Amor a Tres,Celeste,"Beach Diggin', Vol. 2",2014-07-07,181880,25,1bLntc24zgBLdagLf0qbzd,0.807,0.705,0.756,0.0,9,0.187,-5.967,0,0.153,98.633,4
Rockin’ Poppin’ Full Tilting,Lee Alfred,"Beach Diggin', Vol. 2",2014-07-07,223546,33,6T0va1fbFZxINNSZE7cEiW,0.0153,0.928,0.74,0.00175,1,0.0756,-6.097,1,0.081,127.581,4
Music Makes the World Go Round,Hamilton Brothers,"Beach Diggin', Vol. 2",2014-07-07,254453,0,1EpD1lHuj3GUQZbgIrpudM,0.0951,0.61,0.877,0.0,7,0.163,-6.855,1,0.174,113.447,4
Fou de toi,Bajy,"Beach Diggin', Vol. 2",2014-07-07,412293,29,6n39K23HcZMUZMQVe0Gycx,0.158,0.563,0.551,0.0737,9,0.211,-8.25,0,0.0406,82.404,4
Let Love Flow On,Sonya Spence,"Beach Diggin', Vol. 2",2014-07-07,223906,0,4IWU8DtwTofRanBqRvnWOu,0.263,0.848,0.71,1e-05,0,0.0415,-5.13,1,0.135,110.492,4
East of Handsworth,Linton Haugton,"Beach Diggin', Vol. 2",2014-07-07,400413,22,1RelyknVUHzOFqJDNqEoqu,0.000306,0.797,0.644,0.826,9,0.0961,-10.237,1,0.0595,140.357,4
Normalizo,Letta Mbulu,"Beach Diggin', Vol. 2",2014-07-07,311440,0,4pfdW5D4OhPcO1jEzHxPwA,0.417,0.863,0.638,0.0022,9,0.284,-6.997,0,0.0376,98.423,4
Amazon Trail,The Iain Langley Group,"Beach Diggin', Vol. 2",2014-07-07,145186,14,1B6fd37WgQFaEvXAws12bX,0.415,0.737,0.524,0.41,0,0.0911,-7.631,0,0.0425,103.747,4
Mulher Rendeira,Osmar Milito,"Beach Diggin', Vol. 2",2014-07-07,210160,0,2lxDfjarKQSTSi3yEe9x8d,0.532,0.505,0.58,0.0335,5,0.0994,-8.888,1,0.0531,94.821,4
Kalalou,Mushi,"Beach Diggin', Vol. 2",2014-07-07,246346,9,6AfRMOfowVQcUBHbV6LyQC,0.685,0.329,0.327,0.909,11,0.0884,-12.36,1,0.0338,145.965,4
Love Is Gonna Get You,Marsha Wilson,"Beach Diggin', Vol. 2",2014-07-07,195880,13,124KwbU0rkFASile4bUcI5,0.936,0.397,0.474,0.0107,11,0.337,-9.327,0,0.0382,90.858,4
DJ Damage Beach Diggin' 2 Mix (Continuous Mix),DJ Damage,"Beach Diggin', Vol. 2",2014-07-07,2537329,0,0Rg9UDf07VaN1rsU5GVGmH,0.145,0.579,0.642,0.00276,8,0.229,-7.917,1,0.157,98.889,4
Meditation,Babyfather,"""BBF"" Hosted By DJ Escrow",2016-04-01,321615,25,5RNHxuggs527Nwkh4vlVow,0.0928,0.683,0.554,0.719,11,0.111,-9.619,1,0.0921,132.886,4
Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,Funkadelic,Ain't That Funkin' Kinda Hard on You? (We Ain't Neva Gonna Stop Remix) [feat. Kendrick Lamar & Ice Cube] - Single,2016-03-09,309723,47,6SgQIoLn8kpu8J4wfwGWy8,0.156,0.635,0.874,0.0,4,0.245,-4.693,0,0.176,89.895,4
Serious Drug,Wildcookie,Cookie Dough,2011-02-21,175586,42,4IGq8HgV6bnsIpCmzzHqKD,0.741,0.782,0.528,0.0164,5,0.088,-7.619,0,0.0799,149.934,4
Give It to Me,HOMESHAKE,Midnight Snack,2015-09-18,188971,0,2UsREIjT72ZEZnhdvpyg7R,0.18,0.529,0.644,0.188,5,0.493,-7.383,1,0.069,57.107,4
Peepshow,Pram,Dark Island,2003-02-18,208706,0,4echxYvQylg4LNaRgFafUQ,0.861,0.265,0.233,0.924,6,0.108,-14.162,0,0.0334,75.31,4
Pull Back the Bolt,Minimal Man,Safari,1985,175320,31,27QsiQIp9enYFoOfiAnvii,3.85e-06,0.319,0.829,0.867,11,0.278,-4.496,1,0.0505,77.031,4
Anagram of We Sold Apes,Go-Kart Mozart,Mozart's Mini-Mart,2018-02-23,155413,0,0CmEb4gQAi55pVVWYg2YJf,0.00534,0.461,0.961,0.142,8,0.304,-5.944,1,0.0473,133.152,4
Let Me Watch feat. Apani B. as Nikki,Viktor Vaughn,Vaudeville Villain,2009-12-08,267440,0,7JPrjbjKtp0NkzA18Uam3a,0.358,0.688,0.541,0.0,7,0.154,-9.61,1,0.433,83.805,4
Keep on Dubbing,King Tubby,King Tubbys Meets Rockers Uptown,1976-07-07,186501,32,61l0tJwZex2PnvE8HAGYWm,0.00964,0.679,0.311,0.839,2,0.0614,-14.171,1,0.0735,137.407,4
ZIPPER,BROCKHAMPTON,SATURATION III,2017-12-15,202086,51,1m4C9zlV89rXTfXStluvec,0.249,0.835,0.681,0.0,8,0.18,-4.357,1,0.111,113.989,4
Empty,Kevin Abstract,American Boyfriend: A Suburban Love Story,2016-11-18,194336,54,6gSw5vz7dcafda23VqMrnl,0.162,0.59,0.498,0.0,9,0.0947,-6.845,1,0.0827,80.022,4
Cool,Zack Villere,Little World,2017-06-16,125235,37,4PevTpnIWy2D1wIQZY3MmX,0.295,0.729,0.678,0.0,7,0.605,-6.162,1,0.223,93.983,4
Nook,Sweet Dreams Nadine,oh my,2018-01-26,198426,0,6AeQpZlIejS9kEypR9tOU4,0.0939,0.79,0.486,0.11,1,0.284,-10.193,0,0.0666,83.114,4
Ultra Pink,Sweet Dreams Nadine,oh my,2018-01-26,173426,0,3lwGMYlau8vrVKtRuGU47e,0.0487,0.773,0.445,0.623,1,0.0676,-13.973,1,0.0311,107.302,4
Plinth,Sweet Dreams Nadine,oh my,2018-01-26,266320,0,3bIaxF1LriigwygOr6HxAH,0.602,0.661,0.351,0.13,2,0.286,-11.706,1,0.0387,118.315,4
Not My Kinda Movie,Sweet Dreams Nadine,oh my,2018-01-26,228880,0,1MgkDDoqiDbb9X0YxuR79P,0.685,0.801,0.39,0.0192,0,0.107,-9.76,1,0.0311,95.002,4
New Step,Sweet Dreams Nadine,oh my,2018-01-26,107720,0,2raEzS3MigLsAhITXBgNqh,0.581,0.656,0.26,0.823,6,0.0882,-14.777,1,0.0597,90.989,4
That Neon Sign,Sweet Dreams Nadine,oh my,2018-01-26,184813,0,7sLYWNNN3XG964753rUrar,0.976,0.362,0.0212,0.000105,6,0.188,-17.368,1,0.0434,110.432,4
Pews,Sweet Dreams Nadine,oh my,2018-01-26,284240,0,5gaHKkvvh8LsUYeAeI6Di3,0.191,0.649,0.626,0.312,2,0.0732,-10.773,1,0.0344,146.035,4
Contigo,Sweet Dreams Nadine,oh my,2018-01-26,166600,0,4vyxn92ofF6PIOsix29Uy4,0.682,0.277,0.428,0.202,7,0.132,-11.307,1,0.0349,82.933,3
Little Self in the Garden,Sweet Dreams Nadine,oh my,2018-01-26,186426,0,6xYX9PlBBXlbCGXPGy5Xsb,0.779,0.434,0.0737,0.0206,0,0.27,-20.3,1,0.0396,111.748,5
Can’t Be Helped,Sweet Dreams Nadine,oh my,2018-01-26,225813,0,2PVRwK6scpCHyGT6mk9lYM,0.155,0.681,0.367,0.288,10,0.109,-13.5,1,0.0303,104.928,4
Peace in the Valley,Sweet Dreams Nadine,oh my,2018-01-26,211840,0,2uef2FoIIka6dNomEc5Fre,0.475,0.62,0.471,0.651,10,0.0995,-12.628,0,0.0353,99.51,4
Alrighty Aphrodite,Peach Pit,Being so Normal,2017-09-15,207733,0,1SuhcNVyHrZ0hmAv7TlncQ,0.00588,0.48,0.726,0.0771,6,0.262,-4.626,0,0.0479,163.952,4
Tired,Nicotine's Famous Honey,An Open Letter,2017-01-20,272000,0,6ezTti7LY31zEzxd32F5Qg,0.786,0.396,0.488,0.00489,2,0.111,-8.771,1,0.0493,143.542,4
Somewhere Else,Profligate,Somewhere Else,2017-11-07,486786,0,1oQtc9PsaSif3Vo3WauepI,0.0208,0.32,0.423,0.921,6,0.106,-7.976,0,0.0293,200.019,4
A Circle Of,Profligate,Somewhere Else,2017-11-07,355106,0,2oEo7f64LcR7sbpLodjZdm,0.0177,0.252,0.931,0.817,6,0.137,-5.774,0,0.0572,173.081,4
Enlist,Profligate,Somewhere Else,2017-11-07,295760,0,0ybWndcLTLSrjYtIC2jC4S,0.162,0.644,0.955,0.421,11,0.33,-4.511,0,0.0714,99.978,3
Lose a Little,Profligate,Somewhere Else,2017-11-07,316800,0,12QVZ2CGYRe2HPL1ftyfOC,0.117,0.422,0.573,0.757,10,0.123,-9.666,0,0.0445,130.028,5
Black Plate,Profligate,Somewhere Else,2017-11-07,253133,0,7nLE5i59P2easBQ0yTmhdq,0.304,0.837,0.784,0.111,9,0.114,-6.113,0,0.0402,124.994,4
Jet Black (King of the World),Profligate,Somewhere Else,2017-11-07,349853,0,5qC8s2MSuftlGcab1SFDtx,0.0353,0.732,0.488,0.883,5,0.106,-10.123,1,0.13,102.062,4
Needle in Your Lip,Profligate,Somewhere Else,2017-11-07,270253,0,3FGFSZEIVRieVwmwBxtYso,0.31,0.64,0.531,0.838,7,0.121,-10.931,0,0.0398,124.709,4
Street Punks,Vince Staples,Summertime '06,2015-06-30,186866,39,2TElexeJMX3OyXil4DWbVs,0.25,0.756,0.49,0.403,10,0.105,-12.265,0,0.11,82.525,4
HEAT,BROCKHAMPTON,SATURATION,2017-06-09,272378,47,2maEFaoAyNjQVv14Hm4esN,0.0887,0.691,0.74,0.0,8,0.149,-5.884,1,0.298,78.025,4
Natural Blue,Julie Byrne,Not Even Happiness,2017-01-27,239046,0,7jmHYnmtMPEfKQpDbFJcJw,0.934,0.29,0.106,1.22e-05,9,0.0827,-16.015,1,0.0328,105.173,3
Man on the Moon (Reprise),Moses Sumney,Aromanticism,2017-09-22,36887,0,4R5D0ZxUfI2nPJVraTjW2x,0.972,0.167,0.0317,0.001,3,0.114,-13.489,1,0.0372,132.608,4
Don't Bother Calling,Moses Sumney,Aromanticism,2017-09-22,239702,0,5dqNCR3ANsOIMeQLpk54wU,0.856,0.465,0.213,0.00557,0,0.0863,-10.183,1,0.0323,123.518,4
Plastic,Moses Sumney,Aromanticism,2017-09-22,188557,0,18gcopzbu2DjQjR2DI5pE8,0.969,0.288,0.215,0.0181,11,0.0957,-13.12,1,0.0628,75.774,5
Quarrel,Moses Sumney,Aromanticism,2017-09-22,405616,0,6bQJTHN7wbjNQfsMRospJi,0.677,0.369,0.271,0.00814,4,0.0844,-12.645,0,0.0306,143.58,4
Stoicism,Moses Sumney,Aromanticism,2017-09-22,62378,0,153C2EJOPZENCgjvzEEjl2,0.884,0.307,0.303,0.716,10,0.438,-21.641,1,0.11,103.28,4
Lonely World,Moses Sumney,Aromanticism,2017-09-22,288973,0,6B37flHSlwkx7Hzm2WZ8VA,0.342,0.41,0.596,0.0145,7,0.139,-7.958,0,0.0419,125.146,4
Make Out in My Car,Moses Sumney,Aromanticism,2017-09-22,155829,0,7K24REVrWTFjOrG5OZAfhp,0.883,0.309,0.342,0.0138,7,0.116,-12.488,0,0.0491,120.667,4
